8454876;01092018;1;(H)601-18-08076-601161;16082018;VALENCE;169275            
8504450;27092018;1;045-04802324;07092018;LATAM AIRLINES GROUP;747006         
8488606;27092018;1;EGLV731800074496;09092018;YM UNIFORM;170502               
8460137;28092018;1;EM08-00616-2018;18082018;SAN CLEMENTE;169746              
8532824;28092018;1;211/2018;27092018;;                                       
8506071;28092018;1;00000000000000000APLU707168337;13092018;CMA CGM CALCUTTA;1
8482040;28092018;1;PUD802749660;25082018;LATAM AIRLINES;745429               
8489213;28092018;1;045-04761890;29082018;LATAM AIRLINES GROUP;745598         
8505915;28092018;4;MEDUSG051338;11092018;MSC AVNI;170871                     
8536561;28092018;1;15036;20092018;;                                          
8536769;28092018;1;15160;21092018;;                                          
8502601;28092018;1;MEDUSG054118;13092018;MSC AVNI;170479                     
8537184;28092018;1;39792;03092018;;                                          
8537628;28092018;1;5095;28092018;;                                           
8525078;28092018;1;045-05001312;23092018;LATAM AIRLINES GROUP;751981         
8513207;28092018;1;045-04839844;13092018;LAN CHILE S.A.;750038               
8513281;28092018;1;081-52732676;14092018;QANTAS;746656                       
8501184;28092018;1;PCLLIR-TYO180020;11092018;MSC FLAVIA;169608               
8505949;29092018;6;MEDUSG055776;16092018;MSC AVNI;170417                     
8519329;29092018;1;MEDUSG017024;22092018;MSC CARLOTTA;170418                 
8446233;03092018;1;BQEGCLS171435;11082018;MSC CAPELLA;168942                 
8476395;03092018;1;000000000000000000000966024947;27082018;SOROE MAERSK;16938
8165973;04092018;1;045-32104844;04032018;LAN CHILE;712961                    
8456660;05092018;1;ONEYSCLU08155900;17082018;MOL BELLWETHER;169654           
8449387;05092018;1;9735745;23082018;MSC NATASHA;170110                       
8483383;04092018;1;SUDUB8603A2WUU7P;30082018;MAERSK SANTANA;170301           
8483362;04092018;1;SUDUB8603A2WUHY2;30082018;MAERSK SANTANA;170301           
8483374;04092018;1;SUDUB8603A2WUUFC;30082018;MAERSK SANTANA;170301           
8484381;04092018;1;SUDUB8603A2WUSU8;30082018;MAERSK SANTANA;170301           
8457970;04092018;1;SUDUB8603A2V1YZB;16082018;LAURA MAERSK;169805             
8470469;05092018;1;ANRMB8SCL0341741;22082018;NORDIC HONG KONG;169400         
8462821;05092018;1;ANRMB8603A2WD65C;22082018;NORDIC HONG KONG;169400         
8468028;05092018;1;BQEGCLS172629;27082018;MSC NITYA B;168745                 
8464807;05092018;1;1003638/1;23082018;CMA CGM GANGES;169656                  
8470623;05092018;1;SUDUB8SCL0320037;23082018;SEROJA LIMA;170018              
8453330;05092018;1;SUDUB8603A2V1MVW;13082018;LAURA MAERSK;168897             
8474678;05092018;1;MSCUWU176555;27082018;MSC NITYA B;168745                  
8471856;05092018;1;SNG0248209I;24082018;CARTAGENA EXPRESS;169832             
8477962;05092018;1;HLCUSCL180844183;29082018;COCHRANE;169857                 
8484613;05092018;1;SUDUB8SCL0317291;30082018;MAERSK SANTANA;170301           
8481570;05092018;1;SUDUB8SCL0317301;28082018;SVENDBORG MAERSK;170243         
8477146;06092018;3;MSCUWU228323;27082018;MSC NITYA B;168745                  
8440123;07092018;1;MSCUWU104888;11082018;MSC CAPELLA;168942                  
8490880;07092018;1;SMLU5347738A;31082018;SEABOARD VALPARAISO;169889          
8439837;07092018;1;(H)SDBA3S006130;04082018;GUAYAQUIL EXPRESS;168765         
8450519;10092018;1;MSCUWU138621;11082018;MSC SHUBA B;168741                  
8453825;10092018;1;533;07082018;;                                            
8464637;10092018;1;MSCUWU171614;19082018;MOL BELLWETHER;169754               
8471635;10092018;1;MSCUWU226541;27082018;MSC NITYA B;168745                  
