8356324;04072018;1;MSCUWG848531;20062018;MSC NITYA B;167507                  
8349732;04072018;1;7DMP374;09062018;LAN AIRLINES S.A.;730706                 
8371259;05072018;1;965380519;25062018;MAERSK WESTPORT;166009                 
8362799;04072018;1;577169351;18062018;JONATHAN SWIFT;167025                  
8377684;04072018;1;ATLME1502;27062018;ARKADIA;167907                         
8374516;04072018;1;MSCUWG922484;27062018;MSC MARIA SAVERIA;167704            
8379603;05072018;1;MSCUWG906727;25062018;MSC MARIA SAVERIA;167730            
8353016;05072018;1;SAICLL1806008;13062018;LOUSIANA TRADER;167465             
8366104;05072018;1;TTOG108211;23062018;LIMARI;167616                         
8379504;05072018;1;;00000000;PUGET SOUND;167266                              
8390766;05072018;1;045-04144066;02072018;LAN CHILE;734182                    
8365143;05072018;1;MSCUWG976597;26062018;COYHAIQUE;167563                    
8350856;05072018;1;BQEGCLS168433;15062018;MSC FAUSTINA;166723                
8352162;05072018;1;BQEGCLS168835;22062018;CMA CGM CALCUTTA;167754            
8377982;05072018;1;SUDUB8603A2QHFEW;28062018;E.R. TIANSHAN;167962            
8379779;05072018;1;272-70297441;26062018;CARGO LINE S.A.;733740              
8381593;05072018;1;045-04213193;27062018;LAN CHILE;732620                    
8371813;05072018;1;HLCUSCL180648864;24062018;MSC FLAVIA;167830               
8372164;05072018;1;BGL2016220SCL;27062018;ARKADIA;167907                     
8387697;05072018;1;CL.245.103.037;28062018;;                                 
8381596;05072018;1;045-04213215;27062018;LAN CHILE;732620                    
8355502;05072018;1;SUDUB8SCL025786X;18062018;ELISABETH S;167517              
8372036;05072018;1;MSCUWG977389;24062018;MSC FLAVIA;167830                   
8368598;05072018;1;1376239;25062018;CELINA START;167756                      
8329547;05072018;1;045-04028625;27052018;LATAM AIRLINES GROUP;726388         
8366205;10072018;1;BQEGCLS168809;23062018;LIMARI;167616                      
8363115;09072018;1;3;17062018;CHILOE ISLAND;167724                           
8369366;09072018;1;HLCUSCL180643279;24062018;MSC FLAVIA;167830               
8363536;09072018;1;MSCUWG916064;26062018;MSC GAYANE;167738                   
8347453;09072018;1;PRO0009653;14062018;XIN DA YANG ZHOU;167447               
8401438;12072018;1;001-52829033;08072018;LATAM AIRLINES GROUP;732922         
8374897;12072018;1;SUDUB8603A2Q3W1D;01072018;DUBLIN EXPRESS;167878           
8373322;12072018;1;HLCUSCL180535510;27062018;MSC MARIA SAVERIA;167704        
8349658;12072018;1;SNG9166035E;14062018;XIN DA YANG ZHOU;167447              
8440832;31072018;7;5018;26072018;;                                           
8357444;11072018;1;MSCUWG977793;30062018;MSC MADHU B;166608                  
8359615;11072018;1;CNL/MAR 2018/06/003274;30062018;MSC MADHU B;166608        
8362358;17072018;1;EGLV731800051526;24062018;AKINADA BRIDGE;167911           
8398575;17072018;1;0050/2018LA;03072018;;                                    
